,apnea_countdown_time,,"0"
,backlight_mode,,"0"
,backlight_brightness,,"0"
,backlight_timeout,,"0"
,repeat_dive_interval,,"0"
,safety_stop_time,,"0"
,heart_rate_source_type,,"0"
,heart_rate_source,,"1"
,travel_gas,,"0"
,ccr_low_setpoint_switch_mode,,"0"
,ccr_low_setpoint,,"0"
,ccr_low_setpoint_depth,,"0"
,ccr_high_setpoint_switch_mode,,"0"
,ccr_high_setpoint,,"0"
,ccr_high_setpoint_depth,,"0"
,gas_consumption_display,,"0"
,up_key_enabled,,"0"
,dive_sounds,,"0"
,last_stop_multiple,,"0"
,no_fly_time_mode,,"0"

dive_alarm,,,""
,message_index,,"0"
,depth,,"0"
,time,,"0"
,enabled,,"0"
,alarm_type,,"0"
,sound,,"0"
,dive_types,,"0"
,id,,"0"
,popup_enabled,,"0"
,trigger_on_descent,,"0"
,trigger_on_ascent,,"0"
,repeating,,"0"
,speed,,"0"

dive_apnea_alarm,,,""
,message_index,,"0"
,depth,,"0"
,time,,"0"
,enabled,,"0"
,alarm_type,,"0"
,sound,,"0"
,dive_types,,"0"
,id,,"0"
,popup_enabled,,"0"
,trigger_on_descent,,"0"
,trigger_on_ascent,,"0"
,repeating,,"0"
,speed,,"0"

dive_gas,,,""
,message_index,,"0"
,helium_content,,"0"
,oxygen_content,,"0"
,status,,"0"
,mode,,"0"

goal,,,""
,message_index,,"1"
,sport,,"1"
,sub_sport,,"1"
,start_date,,"1"
,end_date,,"1"
,type,,"1"
,value,,"1"
,repeat,,"1"
,target_value,,"1"
,recurrence,,"1"
,recurrence_value,,"1"
,enabled,,"1"
,source,,"1"

activity,,,""
,timestamp,,"1"
,total_timer_time,,"1"
,num_sessions,,"1"
,type,,"1"
,event,,"1"
,event_type,,"1"
,local_timestamp,,"1"
,event_group,,"1"

session,,,""
,message_index,,"1"
,timestamp,,"1"
,event,,"1"
,event_type,,"1"
,start_time,,"1"
,start_position_lat,,"1"
,start_position_long,,"1"
,sport,,"1"
,sub_sport,,"1"
,total_elapsed_time,,"1"
,total_timer_time,,"1"
,total_distance,,"1"
,total_cycles,,"1"
,total_calories,,"1"
,total_fat_calories,,"1"
,avg_speed,,"1"
,max_speed,,"1"
,avg_heart_rate,,"1"
,max_heart_rate,,"1"
,avg_cadence,,"1"
,max_cadence,,"1"
,avg_power,,"1"
,max_power,,"1"
,total_ascent,,"1"
,total_descent,,"1"
,total_training_effect,,"1"
,first_lap_index,,"1"
,num_laps,,"1"
,event_group,,"1"
,trigger,,"1"
,nec_lat,,"1"
,nec_long,,"1"
,swc_lat,,"1"
,swc_long,,"1"
,num_lengths,,"1"
,normalized_power,,"1"
,training_stress_score,,"1"
,intensity_factor,,"1"
,left_right_balance,,"1"
,end_position_lat,,"1"
,end_position_long,,"1"
,avg_stroke_count,,"1"
,avg_stroke_distance,,"1"
,swim_stroke,,"1"
,pool_length,,"1"
,threshold_power,,"1"
,pool_length_unit,,"1"
,num_active_lengths,,"1"
,total_work,,"1"
,avg_altitude,,"1"
,max_altitude,,"1"
,gps_accuracy,,"1"
,avg_grade,,"1"
,avg_pos_grade,,"1"
,avg_neg_grade,,"1"
,max_pos_grade,,"1"
,max_neg_grade,,"1"
,avg_temperature,,"1"
,max_temperature,,"1"
,total_moving_time,,"1"
,avg_pos_vertical_speed,,"1"
,avg_neg_vertical_speed,,"1"
,max_pos_vertical_speed,,"1"
,max_neg_vertical_speed,,"1"
,min_heart_rate,,"1"
,time_in_hr_zone,,"1"
,time_in_speed_zone,,"1"
,time_in_cadence_zone,,"1"
,time_in_power_zone,,"1"
,avg_lap_time,,"1"
,best_lap_index,,"1"
,min_altitude,,"1"
,player_score,,"1"
,opponent_score,,"1"
,opponent_name,,"1"
,stroke_count,,"1"
,zone_count,,"1"
,max_ball_speed,,"1"
,avg_ball_speed,,"1"
,avg_vertical_oscillation,,"1"
,avg_stance_time_percent,,"1"
,avg_stance_time,,"1"
,avg_fractional_cadence,,"1"
,max_fractional_cadence,,"1"
,total_fractional_cycles,,"1"
,avg_total_hemoglobin_conc,,"0"
,min_total_hemoglobin_conc,,"0"
,max_total_hemoglobin_conc,,"0"
,avg_saturated_hemoglobin_percent,,"0"
,min_saturated_hemoglobin_percent,,"0"
,max_saturated_hemoglobin_percent,,"0"
,avg_left_torque_effectiveness,,"0"
,avg_right_torque_effectiveness,,"0"
,avg_left_pedal_smoothness,,"0"
,avg_right_pedal_smoothness,,"0"
,avg_combined_pedal_smoothness,,"0"
,sport_profile_name,,"16"
,sport_index,,"1"
,time_standing,,"0"
,stand_count,,"0"
,avg_left_pco,,"0"
,avg_right_pco,,"0"
,avg_left_power_phase,,"0"
,avg_left_power_phase_peak,,"0"
,avg_right_power_phase,,"0"
,avg_right_power_phase_peak,,"0"
,avg_power_position,,"0"
,max_power_position,,"0"
,avg_cadence_position,,"0"
,max_cadence_position,,"0"
,enhanced_avg_speed,,"1"
,enhanced_max_speed,,"1"
,enhanced_avg_altitude,,"1"
,enhanced_min_altitude,,"1"
,enhanced_max_altitude,,"1"
,avg_lev_motor_power,,"0"
,max_lev_motor_power,,"0"
,lev_battery_consumption,,"0"
,avg_vertical_ratio,,"0"
,avg_stance_time_balance,,"0"
,avg_step_length,,"0"
,total_anaerobic_training_effect,,"1"
,avg_vam,,"1"
,avg_depth,,"0"
,max_depth,,"0"
,surface_interval,,"0"
,start_cns,,"0"
,end_cns,,"0"
,start_n2,,"0"
,end_n2,,"0"
,avg_respiration_rate,,"0"
,max_respiration_rate,,"0"
,min_respiration_rate,,"0"
,min_temperature,,"1"
,o2_toxicity,,"0"
,dive_number,,"0"
,training_load_peak,,"0"
,enhanced_avg_respiration_rate,,"0"
,enhanced_max_respiration_rate,,"0"
,enhanced_min_respiration_rate,,"0"
,total_grit,,"0"
,total_flow,,"0"
,jump_count,,"0"
,avg_grit,,"0"
,avg_flow,,"0"
,workout_feel,,"0"
,workout_rpe,,"0"
,avg_spo2,,"0"
,avg_stress,,"0"
,sdrr_hrv,,"0"
,rmssd_hrv,,"0"
,total_fractional_ascent,,"0"
,total_fractional_descent,,"0"
,avg_core_temperature,,"0"
,min_core_temperature,,"0"
,max_core_temperature,,"0"

lap,,,""
,message_index,,"1"
,timestamp,,"1"
,event,,"1"
,event_type,,"1"
,start_time,,"1"
,start_position_lat,,"1"
,start_position_long,,"1"
,end_position_lat,,"1"
,end_position_long,,"1"
,total_elapsed_time,,"1"
,total_timer_time,,"1"
,total_distance,,"1"
,total_cycles,,"1"
,total_calories,,"1"
,total_fat_calories,,"1"
,avg_speed,,"1"
,max_speed,,"1"
,avg_heart_rate,,"1"
,max_heart_rate,,"1"
,avg_cadence,,"1"
,max_cadence,,"1"
,avg_power,,"1"
,max_power,,"1"
,total_ascent,,"1"
,total_descent,,"1"
,intensity,,"1"
,lap_trigger,,"1"
,sport,,"1"
,event_group,,"1"
,num_lengths,,"1"
,normalized_power,,"1"
,left_right_balance,,"1"
,first_length_index,,"1"
,avg_stroke_distance,,"1"
,swim_stroke,,"1"
,sub_sport,,"1"
,num_active_lengths,,"1"
,total_work,,"1"
,avg_altitude,,"1"
,max_altitude,,"1"
,gps_accuracy,,"1"
,avg_grade,,"1"
,avg_pos_grade,,"1"
,avg_neg_grade,,"1"
,max_pos_grade,,"1"
,max_neg_grade,,"1"
,avg_temperature,,"1"
,max_temperature,,"1"
,total_moving_time,,"1"
,avg_pos_vertical_speed,,"1"
,avg_neg_vertical_speed,,"1"
,max_pos_vertical_speed,,"1"
,max_neg_vertical_speed,,"1"
,time_in_hr_zone,,"1"
,time_in_speed_zone,,"1"
,time_in_cadence_zone,,"1"
,time_in_power_zone,,"1"
,repetition_num,,"1"
,min_altitude,,"1"
,min_heart_rate,,"1"
,wkt_step_index,,"1"
,opponent_score,,"1"
,stroke_count,,"1"
,zone_count,,"1"
,avg_vertical_oscillation,,"1"
,avg_stance_time_percent,,"1"
,avg_stance_time,,"1"
,avg_fractional_cadence,,"1"
,max_fractional_cadence,,"1"
,total_fractional_cycles,,"1"
,player_score,,"1"
,avg_total_hemoglobin_conc,,"1"
,min_total_hemoglobin_conc,,"1"
,max_total_hemoglobin_conc,,"1"
,avg_saturated_hemoglobin_percent,,"1"
,min_saturated_hemoglobin_percent,,"1"
,max_saturated_hemoglobin_percent,,"1"
,avg_left_torque_effectiveness,,"0"
,avg_right_torque_effectiveness,,"0"
,avg_left_pedal_smoothness,,"0"
,avg_right_pedal_smoothness,,"0"
,avg_combined_pedal_smoothness,,"0"
,time_standing,,"0"
,stand_count,,"0"
,avg_left_pco,,"0"
,avg_right_pco,,"0"
,avg_left_power_phase,,"0"
,avg_left_power_phase_peak,,"0"
,avg_right_power_phase,,"0"
,avg_right_power_phase_peak,,"0"
,avg_power_position,,"0"
,max_power_position,,"0"
,avg_cadence_position,,"0"
,max_cadence_position,,"0"
,enhanced_avg_speed,,"1"
,enhanced_max_speed,,"1"
,enhanced_avg_altitude,,"1"
,enhanced_min_altitude,,"1"
,enhanced_max_altitude,,"1"
,avg_lev_motor_power,,"0"
,max_lev_motor_power,,"0"
,lev_battery_consumption,,"0"
,avg_vertical_ratio,,"0"
,avg_stance_time_balance,,"0"
,avg_step_length,,"0"
,avg_vam,,"1"
,avg_depth,,"0"
,max_depth,,"0"
,min_temperature,,"1"
,enhanced_avg_respiration_rate,,"0"
,enhanced_max_respiration_rate,,"0"
,avg_respiration_rate,,"0"
,max_respiration_rate,,"0"
,total_grit,,"0"
,total_flow,,"0"
,jump_count,,"0"
,avg_grit,,"0"
,avg_flow,,"0"
,total_fractional_ascent,,"0"
,total_fractional_descent,,"0"
,avg_core_temperature,,"0"
,min_core_temperature,,"0"
,max_core_temperature,,"0"

length,,,""
,message_index,,"1"
,timestamp,,"1"
,event,,"1"
,event_type,,"1"
,start_time,,"1"
,total_elapsed_time,,"1"
,total_timer_time,,"1"
,total_strokes,,"1"
,avg_speed,,"1"
,swim_stroke,,"1"
,avg_swimming_cadence,,"1"
,event_group,,"1"
,total_calories,,"1"
,length_type,,"1"
,player_score,,"1"
,opponent_score,,"1"
,stroke_count,,"1"
,zone_count,,"1"
,enhanced_avg_respiration_rate,,"0"
,enhanced_max_respiration_rate,,"0"
,avg_respiration_rate,,"0"
,max_respiration_rate,,"0"

record,,,""
,timestamp,,"1"
,position_lat,,"1"
,position_long,,"1"
,altitude,,"1"
,heart_rate,,"1"
,cadence,,"1"
,distance,,"1"
,speed,,"1"
,power,,"1"
,compressed_speed_distance,,"1"
,grade,,"1"
,resistance,,"1"
,time_from_course,,"1"
,cycle_length,,"1"
,temperature,,"1"
,speed_1s,,"5"
,cycles,,"1"
,total_cycles,,"1"
,compressed_accumulated_power,,"1"
,accumulated_power,,"1"
,left_right_balance,,"1"
,gps_accuracy,,"1"
,vertical_speed,,"1"
,calories,,"1"
,vertical_oscillation,,"1"
,stance_time_percent,,"1"
,stance_time,,"1"
,activity_type,,"1"
,left_torque_effectiveness,,"1"
,right_torque_effectiveness,,"1"
,left_pedal_smoothness,,"1"
,right_pedal_smoothness,,"1"
,combined_pedal_smoothness,,"1"
,time128,,"1"
,stroke_type,,"1"
,zone,,"1"
,ball_speed,,"1"
,cadence256,,"1"
,fractional_cadence,,"1"
,total_hemoglobin_conc,,"1"
,total_hemoglobin_conc_min,,"1"
,total_hemoglobin_conc_max,,"1"
,saturated_hemoglobin_percent,,"1"
,saturated_hemoglobin_percent_min,,"1"
,saturated_hemoglobin_percent_max,,"1"
,device_index,,"1"
,left_pco,,"0"
,right_pco,,"0"
,left_power_phase,,"0"
,left_power_phase_peak,,"0"
,right_power_phase,,"0"
,right_power_phase_peak,,"0"
,enhanced_speed,,"1"
,enhanced_altitude,,"1"
,battery_soc,,"0"
,motor_power,,"0"
,vertical_ratio,,"0"
,stance_time_balance,,"0"
,step_length,,"0"
,cycle_length16,,"0"
,absolute_pressure,,"0"
,depth,,"0"
,next_stop_depth,,"0"
,next_stop_time,,"0"
,time_to_surface,,"0"
,ndl_time,,"0"
,cns_load,,"0"
,n2_load,,"0"
,respiration_rate,,"0"
,enhanced_respiration_rate,,"0"
,grit,,"0"
,flow,,"0"
,current_stress,,"0"
,ebike_travel_range,,"0"
,ebike_battery_level,,"0"
,ebike_assist_mode,,"0"
,ebike_assist_level_percent,,"0"
,air_time_remaining,,"0"
,pressure_sac,,"0"
,volume_sac,,"0"
,rmv,,"0"
,ascent_rate,,"0"
,po2,,"0"
,core_temperature,,"0"

event,,,""
,timestamp,,"1"
,event,,"1"
,event_type,,"1"
,data16,,"1"
,data,,"1"
,event_group,,"1"
,score,,"1"
,opponent_score,,"1"
,front_gear_num,,"1"
,front_gear,,"1"
,rear_gear_num,,"1"
,rear_gear,,"1"
,device_index,,"0"
,activity_type,,"0"
,start_timestamp,,"0"
,radar_threat_level_max,,"1"
,radar_threat_count,,"1"
,radar_threat_avg_approach_speed,,"0"
,radar_threat_max_approach_speed,,"0"

device_info,,,""
,timestamp,,"1"
,device_index,,"1"
,device_type,,"1"
,manufacturer,,"1"
,serial_number,,"1"
,product,,"1"
,software_version,,"1"
,hardware_version,,"1"
,cum_operating_time,,"1"
,battery_voltage,,"1"
,battery_status,,"1"
,sensor_position,,"1"
,descriptor,,"1"
,ant_transmission_type,,"1"
,ant_device_number,,"1"
,ant_network,,"1"
,source_type,,"1"
,product_name,,"20"
,battery_level,,"0"

device_aux_battery_info,,,""
,timestamp,,"1"
,device_index,,"1"
,battery_voltage,,"1"
,battery_status,,"1"
,battery_identifier,,"1"

training_file,,,""
,timestamp,,"1"
,type,,"1"
,manufacturer,,"1"
,product,,"1"
,serial_number,,"1"
,time_created,,"1"

weather_conditions,,,""
,timestamp,,"1"
,weather_report,,"1"
,temperature,,"1"
,condition,,"1"
,wind_direction,,"1"
,wind_speed,,"1"
,precipitation_probability,,"1"
,temperature_feels_like,,"1"
,relative_humidity,,"1"
,location,,"64"
,observed_at_time,,"1"
,observed_location_lat,,"1"
,observed_location_long,,"1"
,day_of_week,,"1"
,high_temperature,,"1"
,low_temperature,,"1"

weather_alert,,,""
,timestamp,,"1"
,report_id,,"12"
,issue_time,,"1"
,expire_time,,"1"
,severity,,"1"
,type,,"1"

gps_metadata,,,""
,timestamp,,"0"
,timestamp_ms,,"0"
,position_lat,,"0"
,position_long,,"0"
,enhanced_altitude,,"0"
,enhanced_speed,,"0"
,heading,,"0"
,utc_timestamp,,"0"
,velocity,,"0"

camera_event,,,""
,timestamp,,"0"
,timestamp_ms,,"0"
,camera_event_type,,"0"
,camera_file_uuid,,"0"
,camera_orientation,,"0"

gyroscope_data,,,""
,timestamp,,"0"
,timestamp_ms,,"0"
,sample_time_offset,,"0"
,gyro_x,,"0"
,gyro_y,,"0"
,gyro_z,,"0"
,calibrated_gyro_x,,"0"
,calibrated_gyro_y,,"0"
,calibrated_gyro_z,,"0"

accelerometer_data,,,""
,timestamp,,"0"
,timestamp_ms,,"0"
,sample_time_offset,,"0"
,accel_x,,"0"
,accel_y,,"0"
,accel_z,,"0"
,calibrated_accel_x,,"0"
,calibrated_accel_y,,"0"
,calibrated_accel_z,,"0"
,compressed_calibrated_accel_x,,"0"
,compressed_calibrated_accel_y,,"0"
,compressed_calibrated_accel_z,,"0"

magnetometer_data,,,""
,timestamp,,"0"
,timestamp_ms,,"0"
,sample_time_offset,,"0"
,mag_x,,"0"
,mag_y,,"0"
,mag_z,,"0"
,calibrated_mag_x,,"0"
,calibrated_mag_y,,"0"
,calibrated_mag_z,,"0"

barometer_data,,,""
,timestamp,,"0"
,timestamp_ms,,"0"
,sample_time_offset,,"0"
,baro_pres,,"0"

three_d_sensor_calibration,,,""
,timestamp,,"0"
,sensor_type,,"0"
,calibration_factor,,"0"
,calibration_divisor,,"0"
,level_shift,,"0"
,offset_cal,,"0"
,orientation_matrix,,"0"

one_d_sensor_calibration,,,""
,timestamp,,"0"
,sensor_type,,"0"
,calibration_factor,,"0"
,calibration_divisor,,"0"
,level_shift,,"0"
,offset_cal,,"0"

video_frame,,,""
,timestamp,,"0"
,timestamp_ms,,"0"
,frame_number,,"0"

obdii_data,,,""
,timestamp,,"0"
,timestamp_ms,,"0"
,time_offset,,"0"
,pid,,"0"
,raw_data,,"0"
,pid_data_size,,"0"
,system_time,,"0"
,start_timestamp,,"0"
,start_timestamp_ms,,"0"

nmea_sentence,,,""
,timestamp,,"1"
,timestamp_ms,,"1"
,sentence,,"83"

aviation_attitude,,,""
,timestamp,,"1"
,timestamp_ms,,"1"
,system_time,,"1"
,pitch,,"1"
,roll,,"1"
,accel_lateral,,"1"
,accel_normal,,"1"
,turn_rate,,"1"
,stage,,"1"
,attitude_stage_complete,,"1"
,track,,"1"
,validity,,"1"

video,,,""
,url,,"0"
,hosting_provider,,"0"
,duration,,"0"

video_title,,,""
,message_index,,"1"
,message_count,,"1"
,text,,"80"

video_description,,,""
,message_index,,"1"
,message_count,,"1"
,text,,"250"

video_clip,,,""
,clip_number,,"0"
,start_timestamp,,"0"
,start_timestamp_ms,,"0"
,end_timestamp,,"0"
,end_timestamp_ms,,"0"
,clip_start,,"0"
,clip_end,,"0"

set,,,""
,timestamp,,"0"
,duration,,"0"
,repetitions,,"0"
,weight,,"0"
,set_type,,"0"
,start_time,,"0"
,category,,"0"
,category_subtype,,"0"
,weight_display_unit,,"1"
,message_index,,"0"
,wkt_step_index,,"0"

jump,,,""
,timestamp,,"0"
,distance,,"0"
,height,,"0"
,rotations,,"0"
,hang_time,,"0"
,score,,"0"
,position_lat,,"0"
,position_long,,"0"
,speed,,"0"
,enhanced_speed,,"0"

split,,,""
,message_index,,"0"
,split_type,,"0"
,total_elapsed_time,,"0"
,total_timer_time,,"0"
,total_distance,,"0"
,avg_speed,,"0"
,start_time,,"0"
,total_ascent,,"0"
,total_descent,,"0"
,start_position_lat,,"0"
,start_position_long,,"0"
,end_position_lat,,"0"
,end_position_long,,"0"
,max_speed,,"0"
,avg_vert_speed,,"0"
,end_time,,"0"
,total_calories,,"0"
,start_elevation,,"0"
,total_moving_time,,"0"

split_summary,,,""
,message_index,,"0"
,split_type,,"0"
,num_splits,,"0"
,total_timer_time,,"0"
,total_distance,,"0"
,avg_speed,,"0"
,max_speed,,"0"
,total_ascent,,"0"
,total_descent,,"0"
,avg_heart_rate,,"0"
,max_heart_rate,,"0"
,avg_vert_speed,,"0"
,total_calories,,"0"
,total_moving_time,,"0"

climb_pro,,,""
,timestamp,,"0"
,position_lat,,"0"
,position_long,,"0"
,climb_pro_event,,"0"
,climb_number,,"0"
,climb_category,,"0"
,current_dist,,"0"

field_description,,,""
,developer_data_index,,"1"
,field_definition_number,,"1"
,fit_base_type_id,,"1"
,field_name,,"64"
,array,,"0"
,components,,"0"
,scale,,"1"
,offset,,"1"
,units,,"16"
,bits,,"0"
,accumulate,,"0"
,fit_base_unit_id,,"1"
,native_mesg_num,,"1"
,native_field_num,,"1"

developer_data_id,,,""
,developer_id,,"16"
,application_id,,"16"
,manufacturer_id,,"1"
,developer_data_index,,"1"
,application_version,,"1"

course,,,""
,sport,,"1"
,name,,"16"
,capabilities,,"1"
,sub_sport,,"1"

course_point,,,""
,message_index,,"1"
,timestamp,,"1"
,position_lat,,"1"
,position_long,,"1"
,distance,,"1"
,type,,"1"
,name,,"16"
,favorite,,"1"

segment_id,,,""
,name,,"1"
,uuid,,"1"
,sport,,"1"
,enabled,,"1"
,user_profile_primary_key,,"1"
,device_id,,"1"
,default_race_leader,,"1"
,delete_status,,"1"
,selection_type,,"1"

segment_leaderboard_entry,,,""
,message_index,,"1"
,name,,"1"
,type,,"1"
,group_primary_key,,"1"
,activity_id,,"1"
,segment_time,,"1"
,activity_id_string,,"0"

segment_point,,,""
,message_index,,"1"
,position_lat,,"1"
,position_long,,"1"
,distance,,"1"
,altitude,,"1"
,leader_time,,"1"
,enhanced_altitude,,"0"

segment_lap,,,""
,message_index,,"1"
,timestamp,,"1"
,event,,"1"
,event_type,,"1"
,start_time,,"1"
,start_position_lat,,"1"
,start_position_long,,"1"
,end_position_lat,,"1"
,end_position_long,,"1"
,total_elapsed_time,,"1"
,total_timer_time,,"1"
,total_distance,,"1"
,total_cycles,,"1"
,total_calories,,"1"
,total_fat_calories,,"1"
,avg_speed,,"1"
,max_speed,,"1"
,avg_heart_rate,,"1"
,max_heart_rate,,"1"
,avg_cadence,,"1"
,max_cadence,,"1"
,avg_power,,"1"
,max_power,,"1"
,total_ascent,,"1"
,total_descent,,"1"
,sport,,"1"
,event_group,,"1"
,nec_lat,,"1"
,nec_long,,"1"
,swc_lat,,"1"
,swc_long,,"1"
,name,,"16"
,normalized_power,,"1"
,left_right_balance,,"1"
,sub_sport,,"1"
,total_work,,"1"
,avg_altitude,,"1"
,max_altitude,,"1"
,gps_accuracy,,"1"
,avg_grade,,"1"
,avg_pos_grade,,"1"
,avg_neg_grade,,"1"
,max_pos_grade,,"1"
,max_neg_grade,,"1"
,avg_temperature,,"1"
,max_temperature,,"1"
,total_moving_time,,"1"
,avg_pos_vertical_speed,,"1"
,avg_neg_vertical_speed,,"1"
,max_pos_vertical_speed,,"1"
,max_neg_vertical_speed,,"1"
,time_in_hr_zone,,"1"
,time_in_speed_zone,,"1"
,time_in_cadence_zone,,"1"
,time_in_power_zone,,"1"
,repetition_num,,"1"
,min_altitude,,"1"
,min_heart_rate,,"1"
,active_time,,"1"
,wkt_step_index,,"1"
,sport_event,,"1"
,avg_left_torque_effectiveness,,"1"
,avg_right_torque_effectiveness,,"1"
,avg_left_pedal_smoothness,,"1"
,avg_right_pedal_smoothness,,"1"
,avg_combined_pedal_smoothness,,"1"
,status,,"1"
,uuid,,"33"
,avg_fractional_cadence,,"1"
